index,status,card_present_flag,account,currency,long_lat,txn_description,merchant_id,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,transaction_id,country,customer_id,merchant_long_lat,movement
7228,authorized,1.0,ACC-588564840,AUD,151.27 -33.76,SALES-POS,bf5d890d-8ab6-4fe8-849a-8fbef41641f6,Isaiah,14265.65,25/09/2018,M,23,Lakemba,NSW,2018-09-25T20:57:08.000+0000,24.57,746063f343084060b6a3fc3812810228,Australia,CUS-1462656821,151.08 -33.92,debit
7229,authorized,1.0,ACC-154431271,AUD,153.09 -27.48,POS,f0e7431c-0605-4143-9ad2-c789c164b49d,Lori,2078.78,25/09/2018,F,18,Eagleby,QLD,2018-09-25T21:22:26.000+0000,14.56,e30378e4b9a54db2a2281b422dbae47f,Australia,CUS-3702001629,153.2 -27.7,debit
7230,authorized,1.0,ACC-3233697971,AUD,151.04 -33.77,POS,fc15dc0d-fc08-402e-9d3d-efa5ee9375ca,Robin,9588.1,25/09/2018,F,34,Esperance,WA,2018-09-25T21:46:49.000+0000,40.81,58df338f5228407fa68e30ee0275838d,Australia,CUS-1147642491,121.89 -33.86,debit
7231,authorized,1.0,ACC-964839203,AUD,146.92 -36.07,POS,b517a7f8-86b6-4b4d-a9fe-df43258ea44e,Michael,36163.51,25/09/2018,M,21,Carrum Downs,VIC,2018-09-25T22:10:41.000+0000,16.12,a1ef15fcb77340a2ace49628edffd0f5,Australia,CUS-2059096722,145.17 -38.1,debit
7232,authorized,1.0,ACC-3233697971,AUD,151.04 -33.77,SALES-POS,11e413bc-a737-4704-9a80-b78a85902d1a,Robin,9557.8,25/09/2018,F,34,Mount Pritchard,NSW,2018-09-25T22:33:57.000+0000,30.3,7d726167811a4db6825507b466fa84bf,Australia,CUS-1147642491,150.9 -33.9,debit
7233,authorized,1.0,ACC-588564840,AUD,151.27 -33.76,POS,b6abc197-cae9-4406-83c0-8e4dc16745cb,Isaiah,14248.4,25/09/2018,M,23,Chatswood,NSW,2018-09-25T22:57:12.000+0000,17.25,e3a031fd6d5f4537aae0bc1c5b9a797d,Australia,CUS-1462656821,151.18 -33.8,debit
7235,authorized,0.0,ACC-588564840,AUD,151.27 -33.76,SALES-POS,68c05695-d552-4a40-b4a8-cc9f8d88b18f,Isaiah,14237.23,25/09/2018,M,23,Robertson,SA,2018-09-25T23:31:25.000+0000,11.17,2f5286d1ce94422aae1dd0880bfceb61,Australia,CUS-1462656821,139 -33.97,debit
7236,authorized,1.0,ACC-958000567,AUD,130.90 -12.37,POS,0be68ac2-b725-4f65-815c-7362b5435768,Sandra,8079.61,26/09/2018,F,34,Stuart Park,NT,2018-09-26T00:09:31.000+0000,51.97,d63ddf0638414e8581bbe84bb0929b90,Australia,CUS-4142663097,130.84 -12.45,debit
7237,authorized,1.0,ACC-3827517394,AUD,151.12 -33.89,SALES-POS,e597c518-a64e-4091-a7a2-0bf8bc8e7159,Craig,42350.83,26/09/2018,M,28,Bridgetown,WA,2018-09-26T00:57:08.000+0000,15.43,8ea260c17ec149239157403c765d26a6,Australia,CUS-2663907001,116.14 -33.96,debit
7238,authorized,1.0,ACC-588564840,AUD,151.27 -33.76,SALES-POS,253fa40e-505f-4e87-b982-5b82e8233784,Isaiah,14027.36,26/09/2018,M,23,Tempe,NSW,2018-09-26T01:24:06.000+0000,209.87,522583ff42fc4ab990d1564558162f72,Australia,CUS-1462656821,151.16 -33.93,debit
7239,authorized,1.0,ACC-3485804958,AUD,138.52 -35.01,POS,defbfdb1-32de-47dd-8156-508f664ef87e,Jessica,22239.19,26/09/2018,F,34,Goulburn,NSW,2018-09-26T01:49:44.000+0000,22.34,c856f0719a884d63a1bfd2b9e0464e1b,Australia,CUS-1196156254,149.69 -34.77,debit
7240,authorized,1.0,ACC-964839203,AUD,146.92 -36.07,SALES-POS,b851566d-c0b8-46aa-88f8-b6822487196d,Michael,36129.3,26/09/2018,M,21,Prahran,VIC,2018-09-26T02:59:59.000+0000,34.21,15233afed17f44219e9c3a2ebf5bdcde,Australia,CUS-2059096722,144.99 -37.85,debit
7243,authorized,1.0,ACC-2673069055,AUD,152.99 -27.49,POS,b2446f5c-2219-470c-a5df-e1ec9a898941,Richard,17939.57,26/09/2018,M,24,Croydon Park,NSW,2018-09-26T04:22:22.000+0000,17.56,4c9f480dc73949269e91e11dd529a89d,Australia,CUS-51506836,151.1 -33.9,debit
7244,authorized,1.0,ACC-3485804958,AUD,138.52 -35.01,SALES-POS,6b7baa9c-f976-4c44-b40c-2793dc794569,Jessica,22211.79,26/09/2018,F,34,Glengowrie,SA,2018-09-26T04:46:11.000+0000,27.4,4238ddba1a404196a3417b31c8b1ec6c,Australia,CUS-1196156254,138.54 -34.99,debit
7250,authorized,1.0,ACC-3689607373,AUD,115.79 -31.79,POS,d75b1665-af5d-40ca-a3c1-146e3225dbab,Virginia,6261.96,26/09/2018,F,20,Laurieton,NSW,2018-09-26T06:17:59.000+0000,9.94,3d06416aaf834ee0a1afab3ae73c2a22,Australia,CUS-127297539,152.8 -31.65,debit
7253,authorized,0.0,ACC-3771436525,AUD,145.04 -37.92,POS,c6299974-d50a-4eea-8b23-a567df6e28ed,Derek,5131.19,26/09/2018,M,20,Carlton,VIC,2018-09-26T07:24:09.000+0000,19.53,1ddfe6da9e5d4c52a376960b8770835a,Australia,CUS-3325710106,144.97 -37.8,debit
7258,authorized,1.0,ACC-1334819143,AUD,145.13 -37.70,POS,2c65ee3e-11e7-47ec-bb1a-dd1f2d60d029,Christopher,64497.04,26/09/2018,M,33,Box Hill,VIC,2018-09-26T08:01:35.000+0000,14.09,21786e530b0c451a93c0057b7ebd7820,Australia,CUS-3117610635,145.12 -37.82,debit
7259,authorized,1.0,ACC-1516130869,AUD,130.84 -12.45,SALES-POS,880922a8-b065-4a7b-942f-db523006e273,Jessica,4246.42,26/09/2018,F,21,Coconut Grove,NT,2018-09-26T08:12:57.000+0000,245.16,a9cbd3362ea743ca8e8b651da4203a7d,Australia,CUS-325142416,130.85 -12.4,debit
7260,authorized,1.0,ACC-1279356312,AUD,144.79 -37.73,SALES-POS,acff7cc5-72ce-4b25-a434-8db80f28c7d4,Tyler,8564.16,26/09/2018,M,44,Croydon,VIC,2018-09-26T08:24:19.000+0000,17.53,cb4ccc824b9c4aeab7969b141ad3924c,Australia,CUS-1892177589,145.28 -37.8,debit
7261,authorized,0.0,ACC-414431115,AUD,142.77 -37.06,POS,02383a7d-f0f7-4696-a94c-81cf6af67141,Amy,3400.54,26/09/2018,F,43,Mansfield,VIC,2018-09-26T08:35:40.000+0000,17.39,1be038e7aeb548bfb27c79362e389f5a,Australia,CUS-2599279756,146.09 -37.05,debit
7262,authorized,0.0,ACC-1496451953,AUD,145.16 -37.84,POS,fa2bf76e-c908-4516-9763-a8539c144f95,Ricky,15247.92,26/09/2018,M,43,Moorabbin Airport,VIC,2018-09-26T08:47:02.000+0000,55.71,cc74bcc96c5a489886b433873c2702f2,Australia,CUS-3142625864,145.09 -37.97,debit
7263,authorized,0.0,ACC-1279356312,AUD,144.79 -37.73,POS,04195484-409c-49f1-b03f-6dd9cbf574af,Tyler,8525.93,26/09/2018,M,44,Epping,VIC,2018-09-26T08:58:24.000+0000,38.23,06bafe8542bc4b59a692d3c1d5a829de,Australia,CUS-1892177589,145.02 -37.65,debit
7267,authorized,1.0,ACC-1788473090,AUD,145.06 -37.95,SALES-POS,92dd879b-3ebb-43e0-a73c-21010b882a5f,Rachael,6636.05,26/09/2018,F,21,Melbourne,VIC,2018-09-26T09:03:22.000+0000,43.29,f8508faa2e43453c8ee70b99eec3e7b4,Australia,CUS-134193016,144.96 -37.81,debit
7268,authorized,1.0,ACC-2920611728,AUD,144.96 -37.76,SALES-POS,11e9b7bb-8bc6-4dd3-8030-eae08285fc20,Tyler,6711.08,26/09/2018,M,69,Greensborough,VIC,2018-09-26T09:07:17.000+0000,31.6,f8955c4a7fda4015a6f5c55e7f4c69e2,Australia,CUS-1388323263,145.11 -37.69,debit
7269,authorized,1.0,ACC-1222300524,AUD,151.23 -33.94,POS,31f7772a-ba76-4ab4-bcbc-de9176844b25,Michael,1204.08,26/09/2018,M,38,Liverpool,NSW,2018-09-26T09:11:12.000+0000,9.18,18bd099fdb2149c6ae0444d7e2e65025,Australia,CUS-2142601169,150.92 -33.92,debit
7270,authorized,1.0,ACC-1496451953,AUD,145.16 -37.84,POS,0c5c8a41-16d3-40a7-a858-355845ec4eed,Ricky,15234.52,26/09/2018,M,43,Melbourne,VIC,2018-09-26T09:15:08.000+0000,13.4,385bbf90a9de4822807d58007c366579,Australia,CUS-3142625864,144.97 -37.81,debit
7271,authorized,1.0,ACC-3485804958,AUD,138.52 -35.01,SALES-POS,cd00f1ea-a82d-4cae-88c4-590a9f77c638,Jessica,22055.11,26/09/2018,F,34,Canberra,ACT,2018-09-26T09:19:03.000+0000,156.68,aa10995dd3ed428faa7fa477f331aff3,Australia,CUS-1196156254,149.13 -35.28,debit
7272,authorized,1.0,ACC-3481401842,AUD,115.74 -31.72,SALES-POS,80f6b033-db3e-4b4c-8762-be1242ba365b,Tiffany,6004.14,26/09/2018,F,25,Mindarie,WA,2018-09-26T09:22:58.000+0000,32.09,c4ddb6bef95c426ba5eeb5abd2df6d7b,Australia,CUS-1669695324,115.71 -31.69,debit
7273,authorized,1.0,ACC-3771436525,AUD,145.04 -37.92,SALES-POS,e1318054-6edd-4607-b008-22200e86a315,Derek,5105.37,26/09/2018,M,20,Sydney,NSW,2018-09-26T09:26:54.000+0000,25.82,027149abd7de4110964fc2b7d20674b3,Australia,CUS-3325710106,151.21 -33.87,debit
7274,authorized,1.0,ACC-3771436525,AUD,145.04 -37.92,SALES-POS,6ae42e47-a7d8-43cd-89b5-63bbabb4d992,Derek,5070.4,26/09/2018,M,20,Doncaster,VIC,2018-09-26T09:30:49.000+0000,34.97,d547614d4c3740d4ba26e9612b3c7888,Australia,CUS-3325710106,145.13 -37.79,debit
7275,authorized,0.0,ACC-964839203,AUD,146.92 -36.07,POS,627fd34a-6375-45c6-bd73-3d6ee6991eb1,Michael,36102.58,26/09/2018,M,21,Moorabbin,VIC,2018-09-26T09:34:44.000+0000,26.72,4fc4b55cf0194f20bd0c7ad822a7758a,Australia,CUS-2059096722,145.08 -37.95,debit
7276,authorized,1.0,ACC-3481401842,AUD,115.74 -31.72,SALES-POS,99d1fdb8-4968-4f4f-a632-a7489c3e59e8,Tiffany,5648.9,26/09/2018,F,25,Kingsley,WA,2018-09-26T09:42:35.000+0000,355.24,ad0b75c2c99d4fbbb04f219e81abc36e,Australia,CUS-1669695324,115.79 -31.81,debit
7277,authorized,1.0,ACC-2673069055,AUD,152.99 -27.49,POS,11eb61c3-16bc-41c3-a082-866f774d5e57,Richard,17927.18,26/09/2018,M,24,Chermside,QLD,2018-09-26T09:46:30.000+0000,12.39,df490567341b422bbd2a266e5399c0e1,Australia,CUS-51506836,153.02 -27.38,debit
7278,authorized,1.0,ACC-1279356312,AUD,144.79 -37.73,POS,2ee17ea7-70e8-40a3-8a95-056ceb1dde29,Tyler,8519.04,26/09/2018,M,44,Mooroolbark,VIC,2018-09-26T09:50:25.000+0000,6.89,50c2934e522b4a3f8a5b68ad8c8a52f8,Australia,CUS-1892177589,145.31 -37.78,debit
7279,authorized,1.0,ACC-3689607373,AUD,115.79 -31.79,SALES-POS,80c21883-14e0-4ef2-acde-d3da728d0531,Virginia,6255.71,26/09/2018,F,20,Malaga,WA,2018-09-26T09:54:21.000+0000,6.25,18aa372d72984fb58c75700de24cd1ef,Australia,CUS-127297539,115.88 -31.85,debit
7280,authorized,1.0,ACC-3879258709,AUD,143.83 -37.66,POS,3106a7ab-36fe-4456-9046-0346fe280818,Natasha,199628.8,26/09/2018,F,40,Wendouree,VIC,2018-09-26T09:58:16.000+0000,31.74,687a3d4f9cc4437585c8bcf821553ba1,Australia,CUS-527400765,143.83 -37.54,debit
7286,authorized,1.0,ACC-1222300524,AUD,151.23 -33.94,POS,cda59185-3935-4d2c-91b0-b435ee6c94fb,Michael,1196.33,26/09/2018,M,38,St Leonards,NSW,2018-09-26T10:06:44.000+0000,7.75,88ac65e081bc4aa495f5873007b2cae2,Australia,CUS-2142601169,151.19 -33.82,debit
7287,authorized,0.0,ACC-1788473090,AUD,145.06 -37.95,POS,5ee54429-f90e-43d7-8089-71c4bcbd4905,Rachael,6619.88,26/09/2018,F,21,Blackburn North,VIC,2018-09-26T10:18:47.000+0000,16.17,5ce4c44e13fa4f479084cfac7288a3cf,Australia,CUS-134193016,145.15 -37.8,debit
7288,authorized,1.0,ACC-1222300524,AUD,151.23 -33.94,POS,a43ea02a-4dfd-4be4-a7b6-5438df923271,Michael,1119.09,26/09/2018,M,38,Sydney,NSW,2018-09-26T10:30:50.000+0000,77.24,8f01899c8c32473897481f736c7ff246,Australia,CUS-2142601169,151.21 -33.86,debit
7289,authorized,1.0,ACC-1710017148,AUD,150.82 -34.01,POS,8392b7cd-e90e-4703-83ab-51769e20f02e,Michelle,11382.3,26/09/2018,F,19,South Turramurra,NSW,2018-09-26T10:42:53.000+0000,19.76,96f3823d16d5449cb92a814915427a1d,Australia,CUS-883482547,151.11 -33.75,debit
7290,authorized,0.0,ACC-3879258709,AUD,143.83 -37.66,SALES-POS,438dd11a-c4ee-42f4-bbbb-09b03f278170,Natasha,199608.69,26/09/2018,F,40,Melton West,VIC,2018-09-26T10:54:56.000+0000,20.11,721a41ec5ac54f9196878bebe7f7aed4,Australia,CUS-527400765,144.56 -37.69,debit
7293,authorized,0.0,ACC-1516130869,AUD,130.84 -12.45,SALES-POS,61334d6d-b25d-4c6c-9145-029b9a988c70,Jessica,4238.79,26/09/2018,F,21,Palmerston City,NT,2018-09-26T11:03:53.000+0000,7.63,3d2b989d09fe4354bf7763624bedcf0a,Australia,CUS-325142416,130.99 -12.48,debit
7294,authorized,1.0,ACC-53508546,AUD,150.62 -33.76,POS,60ee928a-e166-4322-8e84-2cd8ebdab596,Kimberly,5249.18,26/09/2018,F,35,Macquarie Park,NSW,2018-09-26T11:10:36.000+0000,15.04,2124ef244f6e4a838df07bf4f0c7d96c,Australia,CUS-72755508,151.11 -33.78,debit
7295,authorized,1.0,ACC-3689607373,AUD,115.79 -31.79,SALES-POS,03f4de0d-d78b-421a-8a53-30a0d03479eb,Virginia,6253.05,26/09/2018,F,20,Aveley,WA,2018-09-26T11:17:18.000+0000,2.66,2dcab2c1738143bba1f3864f641acc04,Australia,CUS-127297539,115.98 -31.8,debit
7296,authorized,1.0,ACC-1037050564,AUD,153.10 -27.66,SALES-POS,0cca9ccf-b6ba-41be-95b3-bf2c62cea1a8,Rhonda,4196.38,26/09/2018,F,40,Chermside,QLD,2018-09-26T11:24:01.000+0000,7.72,56cdcae8ce3a487bb5669465a4aab7bf,Australia,CUS-1614226872,153.03 -27.39,debit
7297,authorized,0.0,ACC-354106658,AUD,151.04 -33.80,SALES-POS,70893c77-ef73-44d2-9914-a3797911b6a9,Christine,14818.27,26/09/2018,F,39,Chippendale,NSW,2018-09-26T11:30:44.000+0000,134.1,9604d71c0bae4abb9a402fb7a086411a,Australia,CUS-2376382098,151.2 -33.89,debit
7298,authorized,1.0,ACC-1037050564,AUD,153.10 -27.66,POS,a6dd3760-f55e-41bf-8d1f-278a1928a505,Rhonda,4165.17,26/09/2018,F,40,Elanora,QLD,2018-09-26T11:44:09.000+0000,31.21,513741ee0c424faa9b1fe15868407b62,Australia,CUS-1614226872,153.45 -28.12,debit
7299,authorized,1.0,ACC-3771436525,AUD,145.04 -37.92,SALES-POS,957f68cc-0d5b-42d7-9101-d9ca1982c0ef,Derek,5021.93,26/09/2018,M,20,Melbourne,VIC,2018-09-26T11:50:52.000+0000,48.47,dfc6e553bd944a7183d60074735d7b29,Australia,CUS-3325710106,144.97 -37.81,debit
7300,authorized,1.0,ACC-1222300524,AUD,151.23 -33.94,SALES-POS,3487252d-4932-4c32-a137-4afb9966a517,Michael,1106.08,26/09/2018,M,38,Sydney,NSW,2018-09-26T11:57:35.000+0000,13.01,0af35d8adfb841d99bc2f1ffbee586ea,Australia,CUS-2142601169,151.21 -33.87,debit
7305,authorized,1.0,ACC-2890243754,AUD,153.32 -27.93,POS,85f7ae83-20e3-44c8-88c0-bb1dc2de0061,Joseph,3994.23,26/09/2018,M,37,Palm Beach,QLD,2018-09-26T12:11:51.000+0000,13.73,8ea10acf3f8046d09febbe8d96b580c2,Australia,CUS-2695611575,153.47 -28.12,debit
7306,authorized,1.0,ACC-1037050564,AUD,153.10 -27.66,POS,60726703-866e-4679-aa9f-91275fd03a58,Rhonda,4142.38,26/09/2018,F,40,Underwood,QLD,2018-09-26T12:30:22.000+0000,22.79,cdf2010da2c44fd9836a2f34150e6088,Australia,CUS-1614226872,153.11 -27.59,debit
7307,authorized,1.0,ACC-1222300524,AUD,151.23 -33.94,SALES-POS,b21820e2-c98c-4f04-914f-7492254f7067,Michael,1089.12,26/09/2018,M,38,Wallaroo,SA,2018-09-26T12:48:53.000+0000,16.96,2cf35bfdddb247e2876a706706fcd0ad,Australia,CUS-2142601169,137.62 -33.93,debit
7311,authorized,1.0,ACC-2681137560,AUD,151.11 -33.99,POS,1c6f0ba8-083d-460c-8072-1adb4a013f99,Nathaniel,9443.39,26/09/2018,M,31,Sans Souci,NSW,2018-09-26T13:07:50.000+0000,13.44,ed399dbaedb14d2e967687fcf41d14a2,Australia,CUS-2083971310,151.13 -33.99,debit
7312,authorized,1.0,ACC-588564840,AUD,151.27 -33.76,SALES-POS,796b871d-4e2b-4153-83ed-85d841c20a01,Isaiah,17894.08,26/09/2018,M,23,Liverpool,NSW,2018-09-26T13:27:27.000+0000,12.23,6f0a2bdeb4b34828a51ed7196bc3c1c7,Australia,CUS-1462656821,150.92 -33.92,debit
7313,authorized,1.0,ACC-819621312,AUD,145.04 -37.85,SALES-POS,ba2a7a5c-8689-4aa0-af00-b28a19222844,Michele,6319.4,26/09/2018,F,30,Ferntree Gully,VIC,2018-09-26T13:47:03.000+0000,31.19,1cbe25de2fd342719847806a3728703a,Australia,CUS-1271030853,145.3 -37.88,debit
7316,authorized,1.0,ACC-3741880913,AUD,150.50 -23.40,SALES-POS,123b7812-cc1f-4377-8166-d4eec932305a,Ashley,8388.11,26/09/2018,F,25,Sydney,NSW,2018-09-26T14:03:16.000+0000,70.72,ca146d796aaa4202a38bb049c6306813,Australia,CUS-1220154422,151.2 -33.86,debit
7317,authorized,1.0,ACC-819621312,AUD,145.04 -37.85,SALES-POS,1a48ffe9-8e3c-4ff1-969e-fff37762269a,Michele,6305.96,26/09/2018,F,30,Bairnsdale,VIC,2018-09-26T14:12:53.000+0000,13.44,2289a9ae12fe4918a60ef49e4c39994b,Australia,CUS-1271030853,147.63 -37.83,debit
7318,authorized,1.0,ACC-1279356312,AUD,144.79 -37.73,POS,78c379a0-eb99-4362-84c1-c1f19f2e0304,Tyler,8474.49,26/09/2018,M,44,Melbourne,VIC,2018-09-26T14:22:29.000+0000,44.55,768e4886f2584d71ba5449ada6313be9,Australia,CUS-1892177589,144.96 -37.82,debit
7319,authorized,1.0,ACC-3771436525,AUD,145.04 -37.92,POS,692d143c-720b-4ea8-8378-1890b495eab9,Derek,4985.08,26/09/2018,M,20,Preston,VIC,2018-09-26T14:41:43.000+0000,36.85,2a6fcac0df234b7d813aac9f61c20209,Australia,CUS-3325710106,145.03 -37.74,debit
7320,authorized,1.0,ACC-819621312,AUD,145.04 -37.85,SALES-POS,e8d3e859-db04-4b1b-9e7c-0ae39f23ca67,Michele,6269.01,26/09/2018,F,30,Doncaster East,VIC,2018-09-26T14:51:20.000+0000,36.95,25aab9b82bdb4a27aae009cbb98cbebb,Australia,CUS-1271030853,145.16 -37.78,debit
7325,authorized,1.0,ACC-2153562714,AUD,116.00 -31.88,SALES-POS,f7689758-41ec-43fd-bc61-f86689a9ffcb,Linda,7054.74,26/09/2018,F,24,West Perth,WA,2018-09-26T15:00:42.000+0000,21.47,38c87fa560fc4c7f8fcdf849925b097c,Australia,CUS-423725039,115.85 -31.95,debit
7326,authorized,1.0,ACC-3481401842,AUD,115.74 -31.72,SALES-POS,af46b006-44d1-4a57-b83a-4c9d4e6f02d7,Tiffany,5632.9,26/09/2018,F,25,Murrurundi,NSW,2018-09-26T15:07:51.000+0000,16.0,28529722dc7741acab4adecb9252dce3,Australia,CUS-1669695324,150.83 -31.76,debit
7327,authorized,0.0,ACC-3689607373,AUD,115.79 -31.79,SALES-POS,e2ec33ca-0b37-4ea1-9a09-16be996464aa,Virginia,6249.33,26/09/2018,F,20,Perth,WA,2018-09-26T15:14:59.000+0000,3.72,9c5541524c744ce0a11789f9617e300c,Australia,CUS-127297539,115.86 -31.95,debit
7328,authorized,1.0,ACC-1222300524,AUD,151.23 -33.94,POS,22b641b6-f2e4-4abd-9fc6-6a5a3b375ff2,Michael,1079.71,26/09/2018,M,38,Werrington County,NSW,2018-09-26T15:22:08.000+0000,9.41,f5563d3f997440108de0401be4467ee6,Australia,CUS-2142601169,150.74 -33.75,debit
7329,authorized,1.0,ACC-414431115,AUD,142.77 -37.06,SALES-POS,df59f83b-b2e2-4625-85ba-58d31275e329,Amy,3365.65,26/09/2018,F,43,Mansfield,VIC,2018-09-26T15:29:17.000+0000,34.89,ddc465c64b984ad1b8195226ad0341a9,Australia,CUS-2599279756,146.07 -37.05,debit
7330,authorized,1.0,ACC-3481401842,AUD,115.74 -31.72,POS,4d0051b3-91be-4db7-b397-ac82ea844118,Tiffany,5586.98,26/09/2018,F,25,North Sydney,NSW,2018-09-26T15:36:25.000+0000,45.92,a75d510ec532478fae12615bfda61978,Australia,CUS-1669695324,151.21 -33.84,debit
7331,authorized,1.0,ACC-414431115,AUD,142.77 -37.06,SALES-POS,bd30bd03-b96b-4c7b-8a63-c18105e1d6be,Amy,3358.99,26/09/2018,F,43,Mansfield,VIC,2018-09-26T15:43:34.000+0000,6.66,1274f92e9b02434b85b3bdba69c5f39f,Australia,CUS-2599279756,146.09 -37.05,debit
7332,authorized,1.0,ACC-958000567,AUD,130.90 -12.37,SALES-POS,92c50260-32d3-4519-84be-37ec90dc4f4b,Sandra,8056.96,26/09/2018,F,34,Coolalinga,NT,2018-09-26T15:50:42.000+0000,22.65,066f17f862db4439b532afe37bcbba85,Australia,CUS-4142663097,131.04 -12.52,debit
7333,authorized,1.0,ACC-4274272854,AUD,145.23 -37.86,POS,cbce5e24-75c0-4eb2-8681-462a18200447,Timothy,7124.62,26/09/2018,M,20,Keilor Downs,VIC,2018-09-26T15:57:51.000+0000,19.68,ec9ff581f1e94fe1a1f640e244d1e088,Australia,CUS-2484453271,144.81 -37.73,debit
7339,authorized,1.0,ACC-414431115,AUD,142.77 -37.06,POS,be172563-5944-47ae-ad39-c01576a33450,Amy,3346.63,26/09/2018,F,43,Melbourne,VIC,2018-09-26T16:12:29.000+0000,12.36,29bc24153a064cedb1de3680e39b00a9,Australia,CUS-2599279756,144.97 -37.82,debit
7340,authorized,1.0,ACC-854938045,AUD,147.63 -22.84,POS,c087506c-c4c6-42de-aae2-2d244e49f4be,James,11564.05,26/09/2018,M,28,Mount Waverley,VIC,2018-09-26T16:30:21.000+0000,43.55,4004f688ddcb4509a4aba164f9da3036,Australia,CUS-4023861240,145.14 -37.9,debit
7341,authorized,0.0,ACC-2681137560,AUD,151.11 -33.99,SALES-POS,68c05695-d552-4a40-b4a8-cc9f8d88b18f,Nathaniel,9434.36,26/09/2018,M,31,Robertson,SA,2018-09-26T16:48:12.000+0000,9.03,22abc3736278462ca81e843728de3710,Australia,CUS-2083971310,139 -33.97,debit
7348,authorized,1.0,ACC-819621312,AUD,145.04 -37.85,POS,411c9c49-f7c0-478f-9d65-7f62c35e655f,Michele,6251.7,26/09/2018,F,30,Hawthorn,VIC,2018-09-26T17:04:08.000+0000,17.31,e7c51a3c0d0f44cdbeab55622d88ed48,Australia,CUS-1271030853,145.04 -37.82,debit
7349,authorized,0.0,ACC-4258502723,AUD,145.45 -37.74,SALES-POS,a038df8c-bade-40e9-b864-9371758a8745,Kimberly,4033.23,26/09/2018,F,24,Pyrmont,NSW,2018-09-26T17:16:20.000+0000,20.54,34c8121164e44d6e9b1c0d50273eae71,Australia,CUS-3378712515,151.2 -33.87,debit
7350,authorized,0.0,ACC-3481401842,AUD,115.74 -31.72,SALES-POS,02297942-9ba5-4c0b-a137-df06bfab514a,Tiffany,5556.49,26/09/2018,F,25,Falcon (Miami Beach),WA,2018-09-26T17:28:32.000+0000,30.49,95c7f24c834145088241ebe2d045500c,Australia,CUS-1669695324,115.66 -32.58,debit
7351,authorized,1.0,ACC-414431115,AUD,142.77 -37.06,POS,959694dd-5121-4e68-9d7f-ad35790519e3,Amy,3320.58,26/09/2018,F,43,Mansfield,VIC,2018-09-26T17:40:43.000+0000,26.05,955b142d9a944273b63bfa08674f7732,Australia,CUS-2599279756,146.09 -37.05,debit
7352,authorized,0.0,ACC-2673069055,AUD,152.99 -27.49,POS,417c3cbc-7467-44a8-a6d1-0abd6f4f9472,Richard,17912.93,26/09/2018,M,24,Kedron,QLD,2018-09-26T17:52:55.000+0000,14.25,8c2a40df9a794a33a8e0d5335774c736,Australia,CUS-51506836,153.03 -27.4,debit
7354,authorized,0.0,ACC-3541460373,AUD,145.00 -37.83,SALES-POS,53aa79c7-e02f-45d1-bb25-97f870c01d03,Jeffrey,4211.61,26/09/2018,M,24,Burwood East,VIC,2018-09-26T18:11:21.000+0000,46.24,db54eba267504f1499111d374af0b7ff,Australia,CUS-1433879684,145.13 -37.85,debit
7355,authorized,1.0,ACC-958000567,AUD,130.90 -12.37,POS,281346a6-a8aa-4180-a14b-1408c707e55e,Sandra,8044.77,26/09/2018,F,34,Ramingining,NT,2018-09-26T18:38:22.000+0000,12.19,fe7fbb77ce474e2fa133599b1d3fbc8a,Australia,CUS-4142663097,134.93 -12.33,debit
7357,authorized,1.0,ACC-3481401842,AUD,115.74 -31.72,POS,8ea6bab0-ce49-45c7-bbf7-8a9ded87d561,Tiffany,5546.3,26/09/2018,F,25,Joondalup,WA,2018-09-26T19:02:22.000+0000,10.19,9af23879bd814f02ad62e15db3a11ecc,Australia,CUS-1669695324,115.77 -31.75,debit
7358,authorized,1.0,ACC-1334819143,AUD,145.13 -37.70,SALES-POS,9d6061d4-6af3-4302-a4a0-49bcb04ed82c,Christopher,64475.69,26/09/2018,M,33,Werribee,VIC,2018-09-26T19:14:17.000+0000,21.35,6162c705b113446a8896521decb84e4b,Australia,CUS-3117610635,144.68 -37.88,debit
7359,authorized,1.0,ACC-2673069055,AUD,152.99 -27.49,POS,0101c0d9-6a4b-4dbd-9f59-91e376d584bb,Richard,17833.27,26/09/2018,M,24,Balcatta,WA,2018-09-26T19:26:11.000+0000,79.66,cf88b25982bf4b69912b20b49bdd9923,Australia,CUS-51506836,115.82 -31.87,debit
7360,authorized,1.0,ACC-3481401842,AUD,115.74 -31.72,SALES-POS,55ff1fc2-4da0-42ae-ae7d-193ac4cf8db2,Tiffany,5449.14,26/09/2018,F,25,Waterloo,NSW,2018-09-26T19:38:05.000+0000,97.16,c4c99929844b4474806a847398c3c531,Australia,CUS-1669695324,151.2 -33.9,debit
7361,authorized,1.0,ACC-2890243754,AUD,153.32 -27.93,POS,4c43a2a9-8d6a-4827-9bfa-d9209b571785,Joseph,3982.99,26/09/2018,M,37,Parkwood,QLD,2018-09-26T19:49:59.000+0000,11.24,e29b8c3fd024499f800d6ea3b35a98be,Australia,CUS-2695611575,153.38 -27.96,debit
